date,name,ticker,open,high,low,close,volume
2021-07-15,KASE,KASE_INDEX,3192.37,3213.08,3157.85,3175.38,176.57
2021-07-16,KASE,KASE_INDEX,3175.38,3210.41,3172.92,3193.04,61.52
2021-07-19,KASE,KASE_INDEX,3193.04,3205.86,3174.28,3174.28,846.99
2021-07-21,KASE,KASE_INDEX,3174.28,3196.06,3137.12,3148.05,675.75
2021-07-22,KASE,KASE_INDEX,3151.32,3182.45,3126.3,3137.8,135.92
2021-07-23,KASE,KASE_INDEX,3137.8,3153.92,3098.07,3115.36,219.29
2021-07-26,KASE,KASE_INDEX,3115.36,3138.64,3071.38,3105.0,67.91
2021-07-27,KASE,KASE_INDEX,3105.0,3136.76,3068.97,3078.13,59.26
2021-07-28,KASE,KASE_INDEX,3077.73,3117.64,3060.21,3082.3,69.35
2021-07-29,KASE,KASE_INDEX,3082.3,3127.11,3082.3,3100.03,43.46
2021-07-30,KASE,KASE_INDEX,3100.03,3126.66,3086.66,3086.66,43.01
2021-08-02,KASE,KASE_INDEX,3086.66,3108.45,3073.9,3075.98,51.41
2021-08-03,KASE,KASE_INDEX,3079.43,3092.58,3072.6,3082.31,142.81
2021-08-04,KASE,KASE_INDEX,3082.31,3104.66,3056.67,3078.44,246.76
2021-08-05,KASE,KASE_INDEX,3078.44,3092.68,3063.62,3072.78,256.3
2021-08-06,KASE,KASE_INDEX,3070.86,3099.75,3068.76,3090.3,689.69
2021-08-09,KASE,KASE_INDEX,3091.2,3098.48,3055.64,3066.35,99.01
2021-08-10,KASE,KASE_INDEX,3064.96,3074.03,3035.26,3035.26,92.83
2021-08-11,KASE,KASE_INDEX,3035.26,3056.45,3028.47,3034.19,47.41
2021-08-12,KASE,KASE_INDEX,3034.61,3091.43,3034.61,3085.41,299.67
2021-08-13,KASE,KASE_INDEX,3082.42,3135.06,3069.03,3106.04,401.28
2021-08-16,KASE,KASE_INDEX,3106.04,3147.33,3096.41,3111.54,182.92
2021-08-17,KASE,KASE_INDEX,3111.54,3132.74,3085.92,3088.75,120.96
2021-08-18,KASE,KASE_INDEX,3088.75,3114.12,3080.12,3099.31,150.86
2021-08-19,KASE,KASE_INDEX,3099.31,3108.28,3042.37,3042.37,114.2
2021-08-20,KASE,KASE_INDEX,3042.63,3080.63,3014.09,3034.28,946.23
2021-08-23,KASE,KASE_INDEX,3032.86,3071.95,3026.34,3038.25,742.59
2021-08-24,KASE,KASE_INDEX,3051.48,3088.73,3046.53,3076.12,170.74
2021-08-25,KASE,KASE_INDEX,3079.2,3101.06,3067.2,3092.63,526.09
2021-08-26,KASE,KASE_INDEX,3092.63,3113.27,3085.82,3112.38,346.23
2021-08-27,KASE,KASE_INDEX,3112.38,3140.81,3108.01,3136.53,391.76
2021-08-31,KASE,KASE_INDEX,3136.53,3182.71,3120.09,3172.45,143.44
2021-09-01,KASE,KASE_INDEX,3169.67,3190.5,3164.34,3184.3,370.51
2021-09-02,KASE,KASE_INDEX,3184.3,3225.89,3184.3,3216.03,369.22
2021-09-03,KASE,KASE_INDEX,3225.61,3274.8,3225.61,3260.76,120.91
2021-09-06,KASE,KASE_INDEX,3259.77,3301.5,3259.77,3267.63,210.71
2021-09-07,KASE,KASE_INDEX,3270.65,3293.18,3262.94,3278.15,113.36
2021-09-08,KASE,KASE_INDEX,3278.12,3312.81,3261.79,3287.41,134.46
2021-09-09,KASE,KASE_INDEX,3287.46,3298.81,3273.43,3297.96,198.93
2021-09-10,KASE,KASE_INDEX,3298.56,3320.13,3272.74,3279.21,286.24
2021-09-13,KASE,KASE_INDEX,3282.22,3375.49,3272.32,3358.64,163.44
2021-09-14,KASE,KASE_INDEX,3361.22,3390.42,3357.99,3370.6,78.5
2021-09-15,KASE,KASE_INDEX,3371.45,3409.18,3356.88,3405.43,195.61
2021-09-16,KASE,KASE_INDEX,3403.41,3470.44,3402.2,3442.03,247.53
2021-09-17,KASE,KASE_INDEX,3442.03,3460.67,3405.46,3434.28,810.48
2021-09-20,KASE,KASE_INDEX,3434.28,3438.6,3336.36,3374.43,292.02
2021-09-21,KASE,KASE_INDEX,3374.43,3450.47,3322.74,3386.07,247.32
2021-09-22,KASE,KASE_INDEX,3385.97,3420.63,3377.59,3394.81,67.51
2021-09-23,KASE,KASE_INDEX,3393.57,3428.23,3377.21,3385.46,83.54
2021-09-24,KASE,KASE_INDEX,3385.46,3413.97,3373.81,3375.98,89.32
2021-09-27,KASE,KASE_INDEX,3383.05,3388.43,3355.29,3382.73,58.02
